LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;ROW;COLUMN
;;1037;4;0,1404;1;;id6510color4.jpg;;U;PART;6510;;Y;4,00;;EUR;Duplo, Plant;;;PART;;Orange;FF7E14;Solid;;;;;;;;;;;;;;PART;Duplo, Plant Flower with Stud;3.00;3.00;1.00;Joseph 10508-1;A;1;
;;1037;5;0,1378;1;;id6510color5.jpg;;U;PART;6510;;Y;4,00;;EUR;Duplo, Plant;;;PART;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Duplo, Plant Flower with Stud;3.00;3.00;1.00;Joseph 10508-1;A;1;
;;417;5;0,1212;4;;id76371color5.jpg;;U;PART;76371;;Y;8,10;;EUR;Duplo, Brick;;;PART;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Duplo, Brick 1 x 2 x 2 with Bottom Tube;1.00;2.00;2.00;Joseph 10508-1;A;1;
;;417;7;0,1214;2;;id76371color7.jpg;;U;PART;76371;;Y;8,10;;EUR;Duplo, Brick;;;PART;;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Duplo, Brick 1 x 2 x 2 with Bottom Tube;1.00;2.00;2.00;Joseph 10508-1;A;1;
;;440;5;0,2664;1;;id76371pb001color5.jpg;;U;PART;76371pb001;;Y;8,00;;EUR;Duplo, Brick, Decorated;;;PART;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Duplo, Brick 1 x 2 x 2 with Bottom Tube with Traffic Signal Double Pattern;1.00;2.00;2.00;Joseph 10508-1;A;1;
;;1121;1;0,2939;1;;id90265color1.jpg;;U;PART;90265;;Y;3,00;;EUR;Duplo, Building;;;PART;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Duplo Door / Window Pane 1 x 4 x 3 with 4 Same Size Panes Square Corners;0.00;0.00;0.00;Joseph 10508-1;A;1;
;;167;5;0,5686;2;;id92005color5.jpg;;U;PART;92005;;Y;12,00;;EUR;Duplo;;;PART;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Duplo Turntable 4 x 4 Base, Flush Surface;4.00;4.00;0.00;Joseph 10508-1;A;1;
;;1121;42;1,0439;1;;id92094color42.jpg;;U;PART;92094;;Y;24,00;;EUR;Duplo, Building;;;PART;;Medium Blue;82ADD8;Solid;;;;;;;;;;;;;;PART;Duplo Door / Window Frame 2 x 4 x 5;2.00;4.00;5.00;Joseph 10508-1;A;1;
;;1038;4;1,7251;1;;id93281color4.jpg;;U;PART;93281;;Y;12,00;;EUR;Duplo, Food;;;PART;;Orange;FF7E14;Solid;;;;;;;;;;;;;;PART;Duplo Fruit Pyramid;3.00;3.00;3.00;Joseph 10508-1;A;1;
;;167;7;0,4901;1;;id93353color7.jpg;;U;PART;93353;;Y;8,00;;EUR;Duplo;;;PART;;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Duplo Support Column 2 x 2 x 4 Round;2.00;2.00;6.00;Joseph 10508-1;A;1;
;;488;3;0,5909;1;;id95462pb02color3.jpg;;U;PART;95462pb02;;Y;26,00;;EUR;Duplo, Vehicle;;;PART;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Duplo Car Body Truck with Lego Logo and Silver Headlights on Front Pattern &#40 Fits over Car Base 2 x 4&#41 ;4.00;6.50;2.00;Joseph 10508-1;A;1;
;;487;7;0,3771;1;;id98222color7.jpg;;U;PART;98222;;Y;11,60;;EUR;Duplo, Plate;;;PART;;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Duplo, Plate Round 4 x 4 with Hole with Locking Ridges;4.00;4.00;0.00;Joseph 10508-1;A;1;
;;417;34;0,1369;2;;id98252color34.jpg;;U;PART;98252;;Y;11,00;;EUR;Duplo, Brick;;;PART;;Lime;C4E000;Solid;;;;;;;;;;;;;;PART;Duplo, Brick 2 x 3 Slope Curved Inverted;2.00;3.00;1.00;Joseph 10508-1;A;1;
;;441;3;0,8622;2;;id98456pb03color3.jpg;;U;PART;98456pb03;;Y;29,70;;EUR;Duplo, Train;;;PART;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Duplo, Train Cab / Tender Base with Bottom Tubes with Box and Arrows Pattern on Both Sides;4.00;4.00;1.00;Joseph 10508-1;A;1;
;;167;95;0,2949;3;;id98458color95.jpg;;U;PART;98458;;Y;14,00;;EUR;Duplo;;;PART;;Flat Silver;8D949C;Pearl;;;;;;;;;;;;;;PART;Duplo Loading Pallet 4 x 4 Smooth Side;4.00;4.00;0.00;Joseph 10508-1;A;1;
