LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;30;3;0,04;10;1;;;U;P;4745;;Y;1,12;;EUR;Propeller;;Yellow;Part;Propeller 2 Blade Twisted;casier bleue clair;C;1;0;0;0
;05/01/2022;30;5;0,02;4;1;;;U;P;4745;;Y;1,12;;EUR;Propeller;;Red;Part;Propeller 2 Blade Twisted;casier bleue clair;C;1;0;0;0
;05/01/2022;140;86;0,07;5;1;;;U;P;32125;;Y;1,25;;EUR;Technic, Plate;;Light Bluish Gray;Part;Technic, Plate Rotor 3 Blade with Smooth Ends and 6 Studs (Propeller);casier bleue clair;C;1;0;0;0
;05/01/2022;30;9;0,07;1;1;;;U;P;3480;;Y;0,34;;EUR;Propeller;;Light Gray;Part;Propeller 2 Blade Helicopter Tail;casier bleue clair;C;2;0;0;0
;05/01/2022;30;11;0,04;5;1;;;U;P;3480;;Y;0,34;;EUR;Propeller;;Black;Part;Propeller 2 Blade Helicopter Tail;casier bleue clair;C;2;0;0;0
;05/01/2022;30;3;0,07;4;1;;;U;P;6041;;Y;0,95;;EUR;Propeller;;Yellow;Part;Propeller 3 Blade 3 Diameter with Axle Hole;casier bleue clair;C;2;0;0;0
;05/01/2022;30;5;0,06;2;1;;;U;P;6041;;Y;0,95;;EUR;Propeller;;Red;Part;Propeller 3 Blade 3 Diameter with Axle Hole;casier bleue clair;C;2;0;0;0
;05/01/2022;30;11;0,03;4;1;;;U;P;6041;;Y;0,95;;EUR;Propeller;;Black;Part;Propeller 3 Blade 3 Diameter with Axle Hole;casier bleue clair;C;2;0;0;0
;05/01/2022;30;95;0,06;2;1;;;U;P;6041;;Y;0,95;;EUR;Propeller;;Flat Silver;Part;Propeller 3 Blade 3 Diameter with Axle Hole;casier bleue clair;C;2;0;0;0
;05/01/2022;30;98;0,09;3;1;;;U;P;6041;;Y;0,95;;EUR;Propeller;;Trans-Orange;Part;Propeller 3 Blade 3 Diameter with Axle Hole;casier bleue clair;C;2;0;0;0
;05/01/2022;438;5;0,05;2;1;;;U;P;30165;;Y;0,98;;EUR;Slope, Curved;;Red;Part;Slope, Curved 2 x 2 x 1 Double with 2 Studs;casier bleue clair;C;2;2;2;1
;05/01/2022;438;8;0,16;1;1;;;U;P;30165;;Y;0,98;;EUR;Slope, Curved;;Brown;Part;Slope, Curved 2 x 2 x 1 Double with 2 Studs;casier bleue clair;C;2;2;2;1
;05/01/2022;438;10;0,08;4;1;;;U;P;30165;;Y;0,98;;EUR;Slope, Curved;;Dark Gray;Part;Slope, Curved 2 x 2 x 1 Double with 2 Studs;casier bleue clair;C;2;2;2;1
;05/01/2022;438;11;0,06;1;1;;;U;P;30165;;Y;0,98;;EUR;Slope, Curved;;Black;Part;Slope, Curved 2 x 2 x 1 Double with 2 Studs;casier bleue clair;C;2;2;2;1
;05/01/2022;30;11;0,04;1;1;;;U;P;92842;;Y;0,8;;EUR;Propeller;;Black;Part;Propeller 3 Blade 5 Diameter;casier bleue clair;C;2;0;0;0
