LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;ROW;COLUMN
;;4;8;0,00;1;;id4732color8.jpg;;U;P;4732;;Y;3,87;;EUR;Bracket;;;P;;Brown;6B3F22;Solid;;;;;;;;;;;;;;PART;Bracket 8 x 2 x 1 1/3;8.00;2.00;1.33;Etagere Indigo;C;2;
;;7;9;0,00;5;;id6056color9.jpg;;U;P;6056;;Y;3,50;;EUR;Brick, Modified;;;P;;Light Gray;9C9C9C;Solid;;;;;;;;;;;;;;PART;Brick, Modified 2 x 2 x 6 with Groove;2.00;2.00;6.00;Etagere Indigo;C;2;
;;4;1;0,00;1;;id6087color1.jpg;;U;P;6087;;Y;3,24;;EUR;Bracket;;;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Bracket 5 x 2 x 2 1/3 with 2 Holes;5.00;2.00;2.33;Etagere Indigo;C;2;
;;4;11;0,00;8;;id6087color11.jpg;;U;P;6087;;Y;3,24;;EUR;Bracket;;;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Bracket 5 x 2 x 2 1/3 with 2 Holes;5.00;2.00;2.33;Etagere Indigo;C;2;
;;4;86;0,00;6;;id6087color86.jpg;;U;P;6087;;Y;3,24;;EUR;Bracket;;;P;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Bracket 5 x 2 x 2 1/3 with 2 Holes;5.00;2.00;2.33;Etagere Indigo;C;2;
;;11;1;0,00;4;;id6259color1.jpg;;U;P;6259;;Y;3,92;;EUR;Cylinder;;;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Cylinder Half 2 x 4 x 4;2.00;4.00;4.00;Etagere Indigo;C;2;
;;11;3;0,00;1;;id6259color3.jpg;;U;P;6259;;Y;3,92;;EUR;Cylinder;;;P;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Cylinder Half 2 x 4 x 4;2.00;4.00;4.00;Etagere Indigo;C;2;
;;11;9;0,00;1;;id6259color9.jpg;;U;P;6259;;Y;3,92;;EUR;Cylinder;;;P;;Light Gray;9C9C9C;Solid;;;;;;;;;;;;;;PART;Cylinder Half 2 x 4 x 4;2.00;4.00;4.00;Etagere Indigo;C;2;
;;137;86;0,00;4;;id64179color86.jpg;;U;P;64179;;Y;5,30;;EUR;Technic, Liftarm;;;P;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Technic, Liftarm, Modified Frame Thick 5 x 7 Open Center;5.00;7.00;0.00;Etagere Indigo;C;2;
;;154;6;0,00;1;;id64782color6.jpg;;U;P;64782;;Y;8,80;;EUR;Technic, Panel;;;P;;Green;00923D;Solid;;;;;;;;;;;;;;PART;Technic, Panel Plate 5 x 11 x 1;5.00;11.00;1.00;Etagere Indigo;C;2;
;;154;86;0,00;8;;id64782color86.jpg;;U;P;64782;;Y;8,80;;EUR;Technic, Panel;;;P;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Technic, Panel Plate 5 x 11 x 1;5.00;11.00;1.00;Etagere Indigo;C;2;
;;137;11;0,00;1;;id6629color11.jpg;;U;P;6629;;Y;2,60;;EUR;Technic, Liftarm;;;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Technic, Liftarm, Modified Bent Thick 1 x 9 &#40 6 - 4&#41 ;0.00;0.00;0.00;Etagere Indigo;C;2;
;;137;3;0,00;1;;id6629color3.jpg;;U;P;6629;;Y;2,60;;EUR;Technic, Liftarm;;;P;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Technic, Liftarm, Modified Bent Thick 1 x 9 &#40 6 - 4&#41 ;0.00;0.00;0.00;Etagere Indigo;C;2;
;;137;4;0,00;6;;id6629color4.jpg;;U;P;6629;;Y;2,60;;EUR;Technic, Liftarm;;;P;;Orange;FF7E14;Solid;;;;;;;;;;;;;;PART;Technic, Liftarm, Modified Bent Thick 1 x 9 &#40 6 - 4&#41 ;0.00;0.00;0.00;Etagere Indigo;C;2;
;;137;7;0,00;1;;id6629color7.jpg;;U;P;6629;;Y;2,60;;EUR;Technic, Liftarm;;;P;;Blue;0057A6;Solid;;;;;;;;;;;;;;PART;Technic, Liftarm, Modified Bent Thick 1 x 9 &#40 6 - 4&#41 ;0.00;0.00;0.00;Etagere Indigo;C;2;
;;137;9;0,00;1;;id6629color9.jpg;;U;P;6629;;Y;2,60;;EUR;Technic, Liftarm;;;P;;Light Gray;9C9C9C;Solid;;;;;;;;;;;;;;PART;Technic, Liftarm, Modified Bent Thick 1 x 9 &#40 6 - 4&#41 ;0.00;0.00;0.00;Etagere Indigo;C;2;
;;8;85;0,00;1;;id87081color85.jpg;;U;P;87081;;Y;3,04;;EUR;Brick, Round;;;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Brick, Round 4 x 4 with Hole;4.00;4.00;1.00;Etagere Indigo;C;2;
;;111;11;0,00;1;;id56898color11.jpg;;U;P;56898;;Y;7,58;;EUR;Tire & Tread;;;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Tire 43.2 x 14 Offset Tread;0.00;0.00;0.00;Penta Tiroir GrisMetal;?;?;
;;138;11;0,00;44;;id57518color11.jpg;;U;P;57518;;Y;1,40;;EUR;Technic, Link;;;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Technic, Link Tread Wide with 2 Pin Holes;5.00;3.00;1.00;Penta Tiroir GrisMetal;?;?;
;;32;3;0,00;2;;id3676color3.jpg;;U;P;3676;;Y;1,13;;EUR;Slope, Inverted;;;P;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Slope, Inverted 45 2 x 2 Double Convex;2.00;2.00;1.00;Penta Tiroir Mauve;A;1;
;;31;5;0,00;2;;id962color5.jpg;;U;P;962;;Y;0,70;;EUR;Slope;;;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Slope 45 2 x 2 Double Convex / Double Concave;2.00;2.00;1.00;Penta Tiroir Mauve;A;1;
;;31;86;0,00;4;;id30249color86.jpg;;U;P;30249;;Y;6,60;;EUR;Slope;;;P;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Slope 55 6 x 1 x 5;6.00;1.00;5.00;Penta Tiroir Mauve;A;3;
;;5;3;0,00;2;;id4202color3.jpg;;U;P;4202;;Y;11,50;;EUR;Brick;;;P;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Brick 4 x 12;4.00;12.00;1.00;Penta Tiroir Mauve;A;3;
;;31;11;0,00;9;;id60477color11.jpg;;U;P;60477;;Y;1,10;;EUR;Slope;;;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Slope 18 4 x 1;4.00;1.00;1.00;Penta Tiroir Mauve;A;3;
;;31;5;0,00;2;;id60477color5.jpg;;U;P;60477;;Y;1,10;;EUR;Slope;;;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Slope 18 4 x 1;4.00;1.00;1.00;Penta Tiroir Mauve;A;3;
;;5;11;0,00;1;;id30400color11.jpg;;U;P;30400;;Y;17,70;;EUR;Brick;;;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Brick 4 x 18;4.00;18.00;1.00;Penta Tiroir Mauve;A;4;
;;5;1;0,00;3;;id702color1.jpg;;U;P;702;;Y;4,39;;EUR;Brick;;;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Brick 4 x 4 Corner;4.00;4.00;1.00;Penta Tiroir Mauve;A;4;
