LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;136;9;0,11;7;1;;;U;P;4019;;Y;0,7;;EUR;Technic, Gear;;Light Gray;Part;Technic, Gear 16 Tooth (First Version - 4 Round Holes);Malette Noire;A;1;0;0;0
;05/01/2022;136;9;0,16;5;1;;;U;P;4143;;Y;0,2;;EUR;Technic, Gear;;Light Gray;Part;Technic, Gear 14 Tooth Bevel;Malette Noire;A;1;0;0;0
;05/01/2022;136;10;0,42;3;1;;;U;P;6542;;Y;0,7;;EUR;Technic, Gear;;Dark Gray;Part;Technic, Gear 16 Tooth with Clutch;Malette Noire;A;1;0;0;0
;05/01/2022;136;2;0,42;5;1;;;U;P;6589;;Y;0,29;;EUR;Technic, Gear;;Tan;Part;Technic, Gear 12 Tooth Bevel;Malette Noire;A;1;0;0;0
;05/01/2022;136;85;0,11;2;1;;;U;P;10928;;Y;0,22;;EUR;Technic, Gear;;Dark Bluish Gray;Part;Technic, Gear 8 Tooth with Dual Face;Malette Noire;A;1;0;0;0
;05/01/2022;136;2;0,3;2;1;;;U;P;32198;;Y;0,75;;EUR;Technic, Gear;;Tan;Part;Technic, Gear 20 Tooth Bevel;Malette Noire;A;1;0;0;0
;05/01/2022;136;9;0,1;1;1;;;U;P;32270;;Y;0,58;;EUR;Technic, Gear;;Light Gray;Part;Technic, Gear 12 Tooth Double Bevel;Malette Noire;A;1;1,6;1,6;0,8
;05/01/2022;136;11;0,3;21;1;;;U;P;32270;;Y;0,58;;EUR;Technic, Gear;;Black;Part;Technic, Gear 12 Tooth Double Bevel;Malette Noire;A;1;1,6;1,6;0,8
;05/01/2022;136;86;0,12;2;1;;;U;P;32270;;Y;0,58;;EUR;Technic, Gear;;Light Bluish Gray;Part;Technic, Gear 12 Tooth Double Bevel;Malette Noire;A;1;1,6;1,6;0,8
;05/01/2022;136;86;0,13;12;1;;;U;P;87407;;Y;0,8;;EUR;Technic, Gear;;Light Bluish Gray;Part;Technic, Gear 20 Tooth Bevel with Pin Hole;Malette Noire;A;1;0;0;0
;05/01/2022;136;86;0,12;8;1;;;U;P;94925;;Y;0,7;;EUR;Technic, Gear;;Light Bluish Gray;Part;Technic, Gear 16 Tooth (Second Version - Reinforced);Malette Noire;A;1;0;0;0
