LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;COLUMN;ROW
;;583;5;0,0726;1;1;id47407color5.jpg;;U;P;47407;;Y;1,88;;EUR;Wedge, Plate;Wedge;Plate;;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Wedge, Plate 4 x 6;4;6;0;TriTiroir VioletFoncé;C;19
;;32;11;0,0562;3;1;id60219color11.jpg;;U;P;60219;;Y;4,2;;EUR;Slope, Inverted;Slope;Inverted;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 6 x 4 Double with 4 x 4 Cutout and 3 Holes;6;4;1;TriTiroir VioletFoncé;C;2
;;32;3;0,0659;1;1;id60219color3.jpg;;U;P;60219;;Y;4,2;;EUR;Slope, Inverted;Slope;Inverted;;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 6 x 4 Double with 4 x 4 Cutout and 3 Holes;6;4;1;TriTiroir VioletFoncé;C;2
;;32;1;0,0421;1;1;id72454color1.jpg;;U;P;72454;;Y;3,38;;EUR;Slope, Inverted;Slope;Inverted;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 4 x 4 Double with 2 Holes;4;4;1;TriTiroir VioletFoncé;C;2
;;32;1;0,0389;15;1;id52501color1.jpg;;U;P;52501;;Y;1,25;;EUR;Slope, Inverted;Slope;Inverted;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 6 x 1 Double with 1 x 4 Cutout;1;6;1;TriTiroir VioletFoncé;C;3
;;32;4;0,0687;1;1;id52501color4.jpg;;U;P;52501;;Y;1,25;;EUR;Slope, Inverted;Slope;Inverted;;;Orange;##FF7E14;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 6 x 1 Double with 1 x 4 Cutout;1;6;1;TriTiroir VioletFoncé;C;3
;;32;5;0,0371;16;1;id52501color5.jpg;;U;P;52501;;Y;1,25;;EUR;Slope, Inverted;Slope;Inverted;;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 6 x 1 Double with 1 x 4 Cutout;1;6;1;TriTiroir VioletFoncé;C;3
;;32;7;0,0536;1;1;id52501color7.jpg;;U;P;52501;;Y;1,25;;EUR;Slope, Inverted;Slope;Inverted;;;Blue;##0057A6;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 6 x 1 Double with 1 x 4 Cutout;1;6;1;TriTiroir VioletFoncé;C;3
;;32;85;0,039;6;1;id52501color85.jpg;;U;P;52501;;Y;1,25;;EUR;Slope, Inverted;Slope;Inverted;;;Dark Bluish Gray;##595D60;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 6 x 1 Double with 1 x 4 Cutout;1;6;1;TriTiroir VioletFoncé;C;3
;;42;1;0,0697;3;1;id4856acolor1.jpg;;U;P;4856a;;Y;4,5;;EUR;Wedge;Wedge;;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Wedge 6 x 4 Triple Inverted with Connections between 2 Studs;6;4;1;TriTiroir VioletFoncé;C;4
;;42;11;0,0798;1;1;id4856acolor11.jpg;;U;P;4856a;;Y;4,5;;EUR;Wedge;Wedge;;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Wedge 6 x 4 Triple Inverted with Connections between 2 Studs;6;4;1;TriTiroir VioletFoncé;C;4
;;42;3;0,0781;1;1;id4856acolor3.jpg;;U;P;4856a;;Y;4,5;;EUR;Wedge;Wedge;;;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Wedge 6 x 4 Triple Inverted with Connections between 2 Studs;6;4;1;TriTiroir VioletFoncé;C;4
;;42;5;0,0795;1;1;id4856acolor5.jpg;;U;P;4856a;;Y;4,5;;EUR;Wedge;Wedge;;;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Wedge 6 x 4 Triple Inverted with Connections between 2 Studs;6;4;1;TriTiroir VioletFoncé;C;4
;;42;85;0,0851;2;1;id4856acolor85.jpg;;U;P;4856a;;Y;4,5;;EUR;Wedge;Wedge;;;;Dark Bluish Gray;##595D60;Solid;;;;;;;;;;;;;;Part;Wedge 6 x 4 Triple Inverted with Connections between 2 Studs;6;4;1;TriTiroir VioletFoncé;C;4
;;42;1;0,0791;1;1;id4856bcolor1.jpg;;U;P;4856b;;Y;4,4;;EUR;Wedge;Wedge;;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Wedge 6 x 4 Triple Inverted with Connections between 4 Studs;6;4;1;TriTiroir VioletFoncé;C;4
;;131;1;0,0893;4;1;id4211color1.jpg;;U;P;4211;;Y;2,71;;EUR;Vehicle, Base;Vehicle;Base;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Vehicle, Base 4 x 5;4;5;0.67;TriTiroir VioletFoncé;C;5
;;131;11;0,1556;1;1;id4211color11.jpg;;U;P;4211;;Y;2,71;;EUR;Vehicle, Base;Vehicle;Base;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Vehicle, Base 4 x 5;4;5;0.67;TriTiroir VioletFoncé;C;5
;;131;3;0,0832;3;1;id4211color3.jpg;;U;P;4211;;Y;2,71;;EUR;Vehicle, Base;Vehicle;Base;;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Vehicle, Base 4 x 5;4;5;0.67;TriTiroir VioletFoncé;C;5
;;131;5;0,0723;7;1;id4211color5.jpg;;U;P;4211;;Y;2,71;;EUR;Vehicle, Base;Vehicle;Base;;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Vehicle, Base 4 x 5;4;5;0.67;TriTiroir VioletFoncé;C;5
;;131;7;0,1565;1;1;id4211color7.jpg;;U;P;4211;;Y;2,71;;EUR;Vehicle, Base;Vehicle;Base;;;Blue;##0057A6;Solid;;;;;;;;;;;;;;Part;Vehicle, Base 4 x 5;4;5;0.67;TriTiroir VioletFoncé;C;5
;;42;1;0,0487;4;1;id43713color1.jpg;;U;P;43713;;Y;4;;EUR;Wedge;Wedge;;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Wedge 6 x 4 Triple Inverted Curved;6;4;1;TriTiroir VioletFoncé;C;6
;;42;11;0,0495;9;1;id43713color11.jpg;;U;P;43713;;Y;4;;EUR;Wedge;Wedge;;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Wedge 6 x 4 Triple Inverted Curved;6;4;1;TriTiroir VioletFoncé;C;6
;;32;11;0,0818;1;1;id30283color11.jpg;;U;P;30283;;Y;4,21;;EUR;Slope, Inverted;Slope;Inverted;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 6 x 4 Double with 4 x 4 Cutout;6;4;1;TriTiroir VioletFoncé;C;7
;;32;3;0,1032;1;1;id30283color3.jpg;;U;P;30283;;Y;4,21;;EUR;Slope, Inverted;Slope;Inverted;;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 6 x 4 Double with 4 x 4 Cutout;6;4;1;TriTiroir VioletFoncé;C;7
;;32;85;0,1232;3;1;id30283color85.jpg;;U;P;30283;;Y;4,21;;EUR;Slope, Inverted;Slope;Inverted;;;Dark Bluish Gray;##595D60;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 6 x 4 Double with 4 x 4 Cutout;6;4;1;TriTiroir VioletFoncé;C;7
;;32;1;0,0591;9;1;id4854color1.jpg;;U;P;4854;;Y;3,61;;EUR;Slope, Inverted;Slope;Inverted;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 4 x 4 Double;4;4;1;TriTiroir VioletFoncé;C;8
;;32;10;0,0798;2;1;id4854color10.jpg;;U;P;4854;;Y;3,61;;EUR;Slope, Inverted;Slope;Inverted;;;Dark Gray;##6B5A5A;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 4 x 4 Double;4;4;1;TriTiroir VioletFoncé;C;8
;;32;11;0,0685;3;1;id4854color11.jpg;;U;P;4854;;Y;3,61;;EUR;Slope, Inverted;Slope;Inverted;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 4 x 4 Double;4;4;1;TriTiroir VioletFoncé;C;8
;;32;5;0,0654;1;1;id4854color5.jpg;;U;P;4854;;Y;3,61;;EUR;Slope, Inverted;Slope;Inverted;;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 4 x 4 Double;4;4;1;TriTiroir VioletFoncé;C;8
;;32;63;0,1385;2;1;id4854color63.jpg;;U;P;4854;;Y;3,61;;EUR;Slope, Inverted;Slope;Inverted;;;Dark Blue;##243757;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 4 x 4 Double;4;4;1;TriTiroir VioletFoncé;C;8
;;32;7;0,1015;3;1;id4854color7.jpg;;U;P;4854;;Y;3,61;;EUR;Slope, Inverted;Slope;Inverted;;;Blue;##0057A6;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 4 x 4 Double;4;4;1;TriTiroir VioletFoncé;C;8
;;32;85;0,0599;1;1;id4854color85.jpg;;U;P;4854;;Y;3,61;;EUR;Slope, Inverted;Slope;Inverted;;;Dark Bluish Gray;##595D60;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 4 x 4 Double;4;4;1;TriTiroir VioletFoncé;C;8
;;32;9;0,1117;2;1;id4854color9.jpg;;U;P;4854;;Y;3,61;;EUR;Slope, Inverted;Slope;Inverted;;;Light Gray;##9C9C9C;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 4 x 4 Double;4;4;1;TriTiroir VioletFoncé;C;8
;;42;1;0,0486;3;1;id4855color1.jpg;;U;P;4855;;Y;2,41;;EUR;Wedge;Wedge;;;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Wedge 4 x 4 Triple Inverted with Connections between 2 Studs;4;4;1;TriTiroir VioletFoncé;C;9
;;42;11;0,0511;1;1;id4855color11.jpg;;U;P;4855;;Y;2,41;;EUR;Wedge;Wedge;;;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Wedge 4 x 4 Triple Inverted with Connections between 2 Studs;4;4;1;TriTiroir VioletFoncé;C;9
;;42;3;0,0493;1;1;id4855color3.jpg;;U;P;4855;;Y;2,41;;EUR;Wedge;Wedge;;;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Wedge 4 x 4 Triple Inverted with Connections between 2 Studs;4;4;1;TriTiroir VioletFoncé;C;9
;;42;5;0,0518;2;1;id4855color5.jpg;;U;P;4855;;Y;2,41;;EUR;Wedge;Wedge;;;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Wedge 4 x 4 Triple Inverted with Connections between 2 Studs;4;4;1;TriTiroir VioletFoncé;C;9
;;42;7;0,0634;3;1;id4855color7.jpg;;U;P;4855;;Y;2,41;;EUR;Wedge;Wedge;;;;Blue;##0057A6;Solid;;;;;;;;;;;;;;Part;Wedge 4 x 4 Triple Inverted with Connections between 2 Studs;4;4;1;TriTiroir VioletFoncé;C;9
;;42;9;0,0759;2;1;id4855color9.jpg;;U;P;4855;;Y;2,41;;EUR;Wedge;Wedge;;;;Light Gray;##9C9C9C;Solid;;;;;;;;;;;;;;Part;Wedge 4 x 4 Triple Inverted with Connections between 2 Studs;4;4;1;TriTiroir VioletFoncé;C;9
