LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;ITEMWEIGHT;DATELASTSOLD;BASECURRENCYCODE;CATEGORYNAME;CATEGORYNAMEUNDER;COLORNAME;ITEMTYPENAME;ITEMIDNAME;BOX;LINE;ROW;DIMENSIONX;DIMENSIONY;DIMENSIONZ
;05/01/2022;43;11;0,05;14;1;;;U;P;74967;;Y;0,25;;EUR;Wheel;;Black;Part;Wheel  8mm D. x 9mm for Slicks, Hole Notched for Wheels Holder Pin, Reinforced Back;Grand Gris;A;6;0;0;0
;05/01/2022;43;86;0,03;10;1;;;U;P;74967;;Y;0,25;;EUR;Wheel;;Light Bluish Gray;Part;Wheel  8mm D. x 9mm for Slicks, Hole Notched for Wheels Holder Pin, Reinforced Back;Grand Gris;A;6;0;0;0
;05/01/2022;43;86;0,12;2;1;;;U;P;93593;;Y;0,33;;EUR;Wheel;;Light Bluish Gray;Part;Wheel 11mm D. x 6mm with 8 Spokes;Grand Gris;A;6;0;0;0
;05/01/2022;43;95;0,07;10;1;;;U;P;93594;;Y;0,36;;EUR;Wheel;;Flat Silver;Part;Wheel 11mm D. x 6mm with Smooth Hubcap;Grand Gris;A;6;0;0;0
;05/01/2022;27;1;0,06;3;1;;;U;P;8;;Y;1;;EUR;Plate, Modified;;White;Part;Plate, Modified 2 x 2 with Wheel Holder Bottom;Grand Gris;B;1;0;0;0
;05/01/2022;27;5;0,14;2;1;;;U;P;8;;Y;1;;EUR;Plate, Modified;;Red;Part;Plate, Modified 2 x 2 with Wheel Holder Bottom;Grand Gris;B;1;0;0;0
;05/01/2022;111;11;0,49;1;1;;;U;P;36;;Y;6;;EUR;Tire & Tread;;Black;Part;Tire Smooth - Large Solid;Grand Gris;B;1;0;0;0
;05/01/2022;43;11;0,05;5;1;;;U;P;2496;;Y;0,3;;EUR;Wheel;;Black;Part;Wheel Skateboard / Trolley;Grand Gris;B;1;0;0;0
;05/01/2022;28;3;0,06;1;1;;;U;P;2655;;Y;0,43;;EUR;Plate, Round;;Yellow;Part;Plate, Round 2 x 2 Thin with Wheel Holder;Grand Gris;B;1;2;2;0
;05/01/2022;28;9;0,05;3;1;;;U;P;2655;;Y;0,43;;EUR;Plate, Round;;Light Gray;Part;Plate, Round 2 x 2 Thin with Wheel Holder;Grand Gris;B;1;2;2;0
;05/01/2022;28;86;0,04;3;1;;;U;P;2655;;Y;0,43;;EUR;Plate, Round;;Light Bluish Gray;Part;Plate, Round 2 x 2 Thin with Wheel Holder;Grand Gris;B;1;2;2;0
;05/01/2022;43;1;0,09;1;1;;;U;P;3464;;Y;0,25;;EUR;Wheel;;White;Part;Wheel Center Small with Stub Axles (Pulley Wheel);Grand Gris;B;1;0;0;0
;05/01/2022;43;5;0,15;8;1;;;U;P;3464;;Y;0,25;;EUR;Wheel;;Red;Part;Wheel Center Small with Stub Axles (Pulley Wheel);Grand Gris;B;1;0;0;0
;05/01/2022;43;12;0,17;6;1;;;U;P;3464;;Y;0,25;;EUR;Wheel;;Trans-Clear;Part;Wheel Center Small with Stub Axles (Pulley Wheel);Grand Gris;B;1;0;0;0
;05/01/2022;43;85;0,11;2;1;;;U;P;3464;;Y;0,25;;EUR;Wheel;;Dark Bluish Gray;Part;Wheel Center Small with Stub Axles (Pulley Wheel);Grand Gris;B;1;0;0;0
;05/01/2022;43;1;0,04;68;1;;;U;P;4624;;Y;0,22;;EUR;Wheel;;White;Part;Wheel  8mm D. x 6mm;Grand Gris;B;1;0;0;0
;05/01/2022;43;3;0,08;11;1;;;U;P;4624;;Y;0,22;;EUR;Wheel;;Yellow;Part;Wheel  8mm D. x 6mm;Grand Gris;B;1;0;0;0
;05/01/2022;43;9;0,09;71;1;;;U;P;4624;;Y;0,22;;EUR;Wheel;;Light Gray;Part;Wheel  8mm D. x 6mm;Grand Gris;B;1;0;0;0
;05/01/2022;111;11;0,11;2;1;;;U;P;50861;;Y;0,83;;EUR;Tire & Tread;;Black;Part;Tire 21mm D. x 6mm City Motorcycle;Grand Gris;B;1;0;0;0
;05/01/2022;43;86;0,13;1;1;;;U;P;50862;;Y;0,5;;EUR;Wheel;;Light Bluish Gray;Part;Wheel 15mm D. x 6mm City Motorcycle;Grand Gris;B;1;0;0;0
;05/01/2022;111;11;0,06;22;1;;;U;P;7b;;Y;0,93;;EUR;Tire & Tread;;Black;Part;Tire Smooth Small Dually;Grand Gris;B;1;0;0;0
;05/01/2022;43;12;0,51;1;1;;;U;P;92851c01;;Y;0,49;;EUR;Wheel;;Trans-Clear;Part;Wheel Bicycle with Fixed Black Hard Rubber Tire (1-Piece Wheel);Grand Gris;B;1;0;0;0
;05/01/2022;93;9;0,3;1;1;;;U;P;bb0164c01;;Y;1,46;;EUR;Aircraft;;Light Gray;Part;Plate, Modified 2 x 2 Thin with Dual Wheels Holder - Solid Pins with Space Shuttle Wheels;Grand Gris;B;1;0;0;0
;05/01/2022;72;1;0,03;25;1;;;U;P;3829c01;;Y;0,6;;EUR;Vehicle;;White;Part;Vehicle, Steering Stand 1 x 2 with Black Steering Wheel;Grand Gris;B;2;0;0;0
